fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.3957274243266461,0.42808041504539557,0.3937557902538447,0.44633304879783753,0.5023082942097026,0.4295774647887324,0
1,0.4070846688034188,0.4222563244047619,0.4271158854166667,0.44958704817195383,0.4801156783468104,0.45990566037735847,0
2,0.3494287411934471,0.3692067736185384,0.36725490196078436,0.41985604756689093,0.45970244614822925,0.42409638554216866,0
3,0.3245921829906204,0.3525390625,0.33017113095238093,0.3810304868087887,0.43081761006289315,0.37264150943396224,0
4,0.35220750926633276,0.38880485527544345,0.351045751633987,0.4015431725896842,0.45832779623477293,0.3883720930232558,0
0,0.3596329813976873,0.3953874883286648,0.3649579831932773,0.42483324153968544,0.4854642573019661,0.4152744630071599,1
1,0.3560992375953006,0.4002624671916011,0.34415073115860517,0.4139366549088771,0.47654320987654325,0.3912037037037037,1
2,0.35376202974628174,0.39084176977877766,0.3572459692538433,0.4132020757020757,0.4761618589743589,0.39903846153846156,1
3,0.35118255382961266,0.3772798008092126,0.3604575163398693,0.39403157646245196,0.442158583863653,0.391705069124424,1
4,0.3686984239718615,0.3958984375,0.3729352678571428,0.416468340272168,0.47065390749601277,0.4043062200956938,1
0,0.40762362637362637,0.44999999999999996,0.40614769345238094,0.45494591682826974,0.5217254901960784,0.4376470588235294,2
1,0.37592321210998253,0.40048174911988144,0.38717806188623305,0.4322519411805126,0.4778174603174603,0.4261904761904762,2
2,0.387073065283182,0.4142239515780372,0.40894941634241244,0.4328289571280225,0.48286604361370716,0.4369158878504673,2
3,0.35164021164021164,0.3834920634920635,0.35035480859010265,0.3927208216619981,0.44211764705882345,0.3811764705882353,2
4,0.36601184159549915,0.3989948119325551,0.36358625162127106,0.41725432129232604,0.47268408551068886,0.4014251781472684,2
0,0.3619228211025086,0.3943452380952381,0.37037760416666665,0.41506643730201426,0.4682635073260073,0.40865384615384615,3
1,0.34067663853656066,0.38102649620159346,0.33731702797850655,0.40681692630648547,0.4682134570765661,0.39211136890951276,3
2,0.3725584528318903,0.4025390625,0.3755766369047619,0.4300385358389999,0.47869296210363493,0.4222737819025522,3
3,0.40039979628214917,0.42993464052287583,0.41058823529411764,0.4363380239250309,0.49350348027842234,0.42691415313225056,3
4,0.3762481394371158,0.4111548556430446,0.3785058117735283,0.41744430366381585,0.48406504065040645,0.40487804878048783,3
0,0.3503155252121245,0.388271233974359,0.3468377976190476,0.41640280494046306,0.47092619218787435,0.40654205607476634,4
1,0.3548174911988141,0.3861543450064851,0.3505836575875486,0.42153036986766207,0.46751781472684084,0.4085510688836104,4
2,0.35884750787474523,0.39105058365758755,0.3605058365758755,0.40201334690645857,0.4645684877276326,0.38954869358669836,4
3,0.40823962030187716,0.4330368723364832,0.42249861033907726,0.4633046471600688,0.5093402180149168,0.46265060240963857,4
4,0.3594833660263348,0.4052517361111111,0.35429687499999996,0.4088860128606672,0.4776753712237583,0.39400921658986177,4
