fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.596894458762163,0.5993051695386326,0.6390402075226979,0.6464741309811732,0.6638162307176392,0.6737089201877934,0
1,0.6281733891108892,0.6363839285714286,0.6702473958333333,0.6544328313196238,0.6768530997304583,0.6816037735849056,0
2,0.6156022408963585,0.6255555555555555,0.6474509803921569,0.6579173838209983,0.690722891566265,0.6698795180722892,0
3,0.6110956101190477,0.6367838541666666,0.6234654017857142,0.649949460916442,0.6939072327044025,0.6462264150943396,0
4,0.6005616387969329,0.5894584500466854,0.6557516339869282,0.6358669754018592,0.633455149501661,0.6790697674418604,0
0,0.5804544039838158,0.6041176470588235,0.6001960784313725,0.625548357767928,0.6678202068416866,0.6324582338902148,1
1,0.612777948211019,0.633497375328084,0.6372047244094488,0.6506406659184436,0.6899498456790124,0.6620370370370371,1
2,0.6134499795917119,0.6246719160104987,0.6398575178102738,0.6545574084035621,0.6796073717948719,0.6682692307692307,1
3,0.6092468098350452,0.6090522875816994,0.667843137254902,0.6449765927876526,0.6638056835637481,0.6797235023041475,1
4,0.6146653476731602,0.6335286458333333,0.6445963541666667,0.6578429544936722,0.7000797448165869,0.6674641148325359,1
0,0.6328172478563103,0.6415085565476191,0.6785435267857143,0.6637894784953609,0.6906890756302521,0.6894117647058824,2
1,0.6253117181132746,0.6308504724847137,0.659597924773022,0.6542118595690023,0.6744727891156462,0.6761904761904762,2
2,0.6036548082267927,0.6088629485516645,0.6507782101167315,0.6422424343569204,0.6594106957424714,0.6752336448598131,2
3,0.5880843448490508,0.6039651416122005,0.6177124183006535,0.6352315592903829,0.6726535947712418,0.6470588235294118,2
4,0.6467557734094699,0.646887159533074,0.6963359273670559,0.6850813873379195,0.701741884402217,0.7173396674584323,2
0,0.5819522924991675,0.5974609375,0.6129836309523811,0.6357071614283153,0.6721955128205128,0.6490384615384616,3
1,0.5762091993609503,0.583620529924032,0.6168241615712433,0.6251142515643675,0.6439896144072478,0.6519721577726219,3
2,0.6188895089285715,0.6252278645833333,0.6538411458333333,0.6559882885868965,0.6731438515081206,0.6821345707656613,3
3,0.6426409320526967,0.6601587301587302,0.6725816993464052,0.6664442028711169,0.704817147276544,0.6751740139211136,3
4,0.606055493063367,0.6087270341207349,0.6576115485564304,0.6537979094076655,0.6810975609756098,0.6853658536585366,3
0,0.5921319349053724,0.6159505208333333,0.606928943452381,0.6401508278844728,0.6794781931464174,0.6448598130841121,4
1,0.5948831972178277,0.6177320733740967,0.6201686121919585,0.6444528551416911,0.6824454247257097,0.6579572446555819,4
2,0.5803102863414148,0.5996386881600889,0.6070038910505836,0.6326385807383432,0.6721920597217509,0.6460807600950119,4
3,0.6214577683449279,0.6223086900129702,0.6797016861219196,0.6596973174081607,0.6824899598393575,0.691566265060241,4
4,0.6141770664231602,0.6237413194444443,0.6561197916666666,0.6439986600700887,0.6685739887352791,0.6682027649769585,4
