fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.7933067500165603,0.7858645983645982,0.8089386480888457,0.8229766598422147,0.8260060233243625,0.8269896193771626,0
1,0.8295073322178486,0.8698147975019633,0.8073934088163335,0.8551267077297324,0.8959983356737922,0.8275862068965517,0
2,0.78170333951332,0.8093334918201229,0.7681043956043957,0.7943693452569612,0.8225464123435726,0.7793103448275862,0
3,0.8014139399398641,0.8695249195249194,0.7707023371153805,0.8243515540856944,0.8666342398859882,0.8006993006993007,0
4,0.7533805813304112,0.7908023542114452,0.7415323144868599,0.7793214261940281,0.8189258819567039,0.7602739726027398,0
0,0.8040954649889044,0.8439813160070688,0.7764795642068368,0.8409252713395652,0.8731898015913848,0.8178694158075601,1
1,0.7602628359707801,0.7719432640724506,0.75113124505417,0.7995532600941864,0.8173686446959473,0.7847222222222222,1
2,0.7667444633303223,0.7802801617574345,0.759573265996191,0.7946961334672143,0.8047642314950008,0.7902097902097902,1
3,0.7128770282980278,0.7437835901472266,0.6987959021654674,0.7644940493457985,0.7995758446800113,0.7465277777777778,1
4,0.7821629110682685,0.8222863310931493,0.7692282717282718,0.7915803131463726,0.8296667830468851,0.7789115646258503,1
0,0.7761534613290255,0.7951525582454436,0.7750552730098185,0.7944052424996287,0.8234424808075483,0.7793103448275862,2
1,0.78999595779816,0.8234777929438774,0.7884909454474672,0.8294858117116647,0.8394461317037353,0.8373702422145328,2
2,0.8190137646815444,0.8884315777258361,0.7801248078520804,0.8386019746352795,0.8916528919050466,0.8013937282229965,2
3,0.7648606927967309,0.7984117387107971,0.7481382447884424,0.793340332365982,0.825824755401508,0.7766323024054983,2
4,0.7778983191921797,0.7736939604474081,0.8112089601220038,0.8094237392871432,0.8013984730380588,0.8344827586206897,2
0,0.7867856923678148,0.8169909092758524,0.796670640148901,0.8179566001320714,0.841511508078787,0.825938566552901,3
1,0.7283157846087586,0.7602363381019508,0.7166346828402165,0.7661049482716827,0.8064165648016579,0.7456445993031359,3
2,0.8027739972535405,0.8474958374958373,0.7753444915500253,0.8198210316375896,0.8587625915750916,0.7951388888888888,3
3,0.7553615471461558,0.7884951441903314,0.7369633649179104,0.7858059363165436,0.8039662550656465,0.7758620689655172,3
4,0.7468909795375654,0.7557409761955217,0.7527820832366288,0.7859217022191508,0.8025706575879586,0.7854671280276817,3
0,0.7505064845159448,0.7794009871332005,0.7435710837983565,0.7806924848602371,0.8066232872497764,0.7705479452054794,4
1,0.8009704016065634,0.8483284624731994,0.7747144917006576,0.8292712314056241,0.8592072766414872,0.8146853146853147,4
2,0.6983995225851388,0.7835352394640932,0.6420998175444814,0.719417056385765,0.8048623091051877,0.6620689655172414,4
3,0.785443364122221,0.857122927577473,0.7410025521982043,0.8179134712036167,0.8755082992887872,0.7804878048780488,4
4,0.7779895030270847,0.8038860466133193,0.7656882511427967,0.8157950083903517,0.8353868100443443,0.8047945205479452,4
