fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.8047123640035991,0.8080007733715867,0.8169698055567621,0.831240938127473,0.838109989762694,0.8339100346020761,0
1,0.7970102485956307,0.822677764155037,0.7942672102454711,0.8301264680655606,0.8628692858865273,0.8172413793103448,0
2,0.830801286332452,0.8747688094069676,0.8232772782772784,0.8479727500595482,0.8683153701007603,0.8482758620689655,0
3,0.8239838615434956,0.8707468256381301,0.7983314672445108,0.8472312666633217,0.8781315535078076,0.8286713286713286,0
4,0.787224311287714,0.8246407902226928,0.7731627211172666,0.7947271156405764,0.8437241213837973,0.7705479452054794,0
0,0.8493142856069035,0.8791857575350399,0.8330788655788656,0.8600061709402248,0.8881234682735859,0.845360824742268,1
1,0.7964186450679996,0.8231231310776767,0.7844151712728789,0.8365493418469236,0.862824155011655,0.8229166666666666,1
2,0.850820296813771,0.8661496346790464,0.8494121692244224,0.8667271661965058,0.8770044171514759,0.8636363636363636,1
3,0.8114413281386387,0.8304470039764158,0.8075345789476224,0.8427961319128887,0.8657784005210476,0.8333333333333334,1
4,0.8106068697875419,0.8356010368941404,0.8016791541791541,0.8404719070022333,0.8669154854059852,0.826530612244898,1
0,0.7831378047936052,0.7867416426311409,0.7988195642741097,0.8167770170227541,0.8169564294207574,0.8344827586206897,2
1,0.8087973845416059,0.8318283954327896,0.796109204804857,0.8402938690108187,0.8607688767314075,0.8304498269896193,2
2,0.8279438687957917,0.8637627202466774,0.8148386125658853,0.8442660615621224,0.8706225141713971,0.8292682926829268,2
3,0.7729868618848652,0.7918599225574148,0.7657988531012246,0.8182961552808625,0.8302996173028168,0.8144329896907216,2
4,0.7774549275837539,0.7771902667522873,0.790606412691393,0.8126089686346445,0.8183263203514107,0.8172413793103448,2
0,0.8050569871589484,0.8397555755116421,0.8116549213485972,0.8542470093103116,0.8741648947701972,0.8600682593856656,3
1,0.7649280776983644,0.7942319417517045,0.7493163731306023,0.7977779573145874,0.8370655746818448,0.7735191637630662,3
2,0.853901502852649,0.8998346098346098,0.8297939068690057,0.8656253601397939,0.8997984500067832,0.8506944444444444,3
3,0.8129166972864933,0.8102787751700796,0.8252231354504083,0.8348234070967944,0.8319844256748304,0.8448275862068966,3
4,0.7892872510611681,0.7943595104585817,0.7977892730165457,0.8248355707371172,0.8286837059084694,0.8304498269896193,3
0,0.7993023253782798,0.8243358127315346,0.7877363629636357,0.8204030145188923,0.8351806321085128,0.815068493150685,4
1,0.8320328463753642,0.836167307855148,0.8344173876189687,0.8572603772912176,0.8529287291991468,0.8671328671328671,4
2,0.8103142924493537,0.8424926953923818,0.8102351443754606,0.8314657338000485,0.8536288028261869,0.8241379310344827,4
3,0.8012949836332073,0.827550605959697,0.7855072222463526,0.8499795716053815,0.8777612051131216,0.8327526132404182,4
4,0.7765637870423411,0.8178380205652934,0.7632503859776585,0.8014652704172561,0.8262486619164702,0.791095890410959,4
