fold,f1_score,precision_score,recall_score,wF1,wPrecision,wRecall,rep
0,0.7574005228741288,0.7910969993147027,0.7521159538748471,0.8082801602896995,0.8364388132490482,0.7958477508650519,0
1,0.7677031679488985,0.8203396685014333,0.7414945130261335,0.8302420840872177,0.8723775036097552,0.8068965517241379,0
2,0.7685943137032585,0.8466608347089631,0.7333505888051343,0.8077356232393461,0.8691928372506466,0.7793103448275862,0
3,0.7966541448249246,0.8522125097125097,0.7600418462374985,0.853031142396155,0.902062937062937,0.8181818181818182,0
4,0.7620426588118879,0.7997766122766123,0.7429462709008163,0.8053076162324706,0.8473667694558106,0.7773972602739726,0
0,0.7769947875537718,0.8320446724992181,0.7595271647544375,0.8335285665320729,0.8796324065396229,0.8075601374570447,1
1,0.7449147270283355,0.7906500065590976,0.7232826644881981,0.7986971795163351,0.8459244844661511,0.7743055555555556,1
2,0.7840982037887948,0.8180959333298907,0.7701096590424654,0.819155491581321,0.8582060543665851,0.8006993006993007,1
3,0.8261124445433644,0.8792783605283606,0.8063137225093747,0.8564682504483214,0.8859690319325737,0.84375,1
4,0.7595130092714325,0.7906367599694734,0.7517302394575122,0.8170716965513539,0.8457686918749604,0.8095238095238095,1
0,0.7710331679997431,0.842219895114632,0.7414091716364443,0.8112590470136899,0.864557961363769,0.7862068965517242,2
1,0.7375739194497836,0.7857385039203222,0.7139485203714452,0.806950766670282,0.8436173591882934,0.7889273356401384,2
2,0.7730007626967513,0.848915147896339,0.7567658519931247,0.79804619876085,0.8479236330972484,0.7839721254355401,2
3,0.745685235323151,0.7809845314338456,0.7344140342164057,0.7981628735156985,0.8230753913512897,0.7903780068728522,2
4,0.7293049705899173,0.7912241378150469,0.7246265811483203,0.7976883196147422,0.846254447978586,0.7862068965517242,2
0,0.7798035543077337,0.8113342045160227,0.7683811719681285,0.8236256189702882,0.8497805822037904,0.8122866894197952,3
1,0.7339351599924058,0.7938723561049765,0.7121506787020621,0.7711552625172998,0.8263108643309502,0.7421602787456446,3
2,0.7963365066644819,0.8491466361920907,0.7686461174603466,0.8375544204210967,0.87686530676114,0.8159722222222222,3
3,0.7751547918163874,0.7918846435695965,0.7654370881643608,0.8108026619003238,0.8250317640478165,0.803448275862069,3
4,0.7500513037168804,0.7726335241506007,0.7478514078514078,0.807936776473892,0.8221453587284194,0.8096885813148789,3
0,0.7497319085430337,0.7810075871840578,0.7336662663935392,0.7904730286242413,0.8289742040124795,0.7636986301369864,4
1,0.7842535632874433,0.8002611025338298,0.7816863461527493,0.8478711781837229,0.8547460115641934,0.8496503496503497,4
2,0.7917036789818055,0.8265642295780636,0.7867387333790496,0.8255253821041969,0.8506417083665959,0.8137931034482758,4
3,0.7782807983036467,0.842459720414266,0.7498075756771407,0.8171838764603829,0.874654946292577,0.7979094076655052,4
4,0.7398027520509086,0.7780093139184049,0.7163425967971423,0.7995224991440536,0.827149553262567,0.7842465753424658,4
